Food_Code,Ingredient_Num,FCID_Code
27162060,5,3400290000
27162060,6,301237000
27162060,7,600350000
27162060,8,3100047000
27162060,9,2100228000
27162060,10,3400293000
27162060,11,301165000
27162060,12,9500362000
27162060,13,2003128000
27162060,14,101052000
27162060,15,1901029000
27162060,16,1901220000
27162060,17,3500339000
27162060,18,1500125000
27162060,19,2001319000
27162060,20,2301236000
27162060,21,3500341000
27162060,22,9500265000
27162060,23,3400292000
27162060,24,3100046000
27162060,25,2002365000
27162060,26,2001337000
27162060,27,2002330000
27162060,28,3500340000
27162500,1,3400290000
27162500,2,8602000000
27162500,3,3100044000
27162500,4,801375000
27162500,5,3100047000
27162500,6,3400292000
27162500,7,301237000
27162500,8,802270000
27162500,9,301165000
27162500,10,1902354000
27162500,11,1500402000
27162500,12,802272000
27162500,13,1901220000
27162500,14,3100046000
27162500,15,1902274000
27163010,1,3100044000
27163010,2,8602000000
27163010,3,3400290000
27163010,4,301237000
27163010,5,3100047000
27163010,6,1500402000
27163010,7,3400293000
27163010,8,3500339000
27163010,9,1500123000
27163010,10,3500341000
27163010,11,1500124000
27163010,12,600348000
27163010,13,3600223000
27163010,14,301238000
27163010,15,1400114000
27163010,16,9500362000
27163010,17,101052000
27163010,18,103082000
27163010,19,103298000
27163010,20,301165000
27163010,21,802273000
27163010,22,1500325000
27163010,23,3600222000
27163010,24,3600224000
27163010,25,9500186000
27211000,1,103300000
27211000,2,3100044000
27211000,3,3100047000
27211100,1,3100044000
27211100,2,103299000
27211100,3,8602000000
27211100,4,801377000
27211100,5,301237000
27211100,6,3100047000
27211100,7,1500402000
27211110,1,3100044000
27211110,2,801377000
27211110,3,8602000000
27211110,4,103300000
27211110,5,301237000
27211110,6,3100047000
27211110,7,1500402000
27211110,8,802272000
27211110,9,1902354000
27211110,10,3400293000
27211110,11,1901220000
27211110,12,600350000
27211110,13,2003128000
27211110,14,301165000
27211110,15,1500125000
27211110,16,2001319000
27211110,17,2301236000
27211110,18,9500265000
27211110,19,2001337000
27211110,20,2002330000
27211110,21,2002365000
27211150,1,3100044000
27211150,2,103300000
27211150,3,801379000
27211150,4,301237000
27211150,5,8602000000
27211150,6,3100047000
27211150,7,600350000
27211150,8,1500402000
27211150,9,2003128000
27211150,10,1500125000
27211150,11,2001319000
27211150,12,802273000
27211150,13,2301236000
27211150,14,9500265000
27211150,15,2002365000
27211150,16,2001337000
27211150,17,2002330000
27211170,1,103300000
27211170,2,3100044000
27211170,3,3600224000
27211170,4,2100228000
27211170,5,3100047000
27211170,6,1500402000
27211170,7,600350000
27211170,8,3600223000
27211170,9,3600222000
27211170,10,1500123000
27211170,11,801375000
27211170,12,2003128000
27211170,13,9500362000
27211170,14,1500125000
27211170,15,101052000
27211170,16,2001319000
27211170,17,2002365000
27211170,18,2002330000
27211190,1,3600224000
27211190,2,103300000
27211190,3,3100044000
27211190,4,3600223000
27211190,5,3100047000
27211190,6,3600222000
27211190,7,1500402000
27211190,8,600350000
27211190,9,1500125000
27211190,10,2001319000
27211190,11,2003128000
27211190,12,2002330000
27211190,13,2002365000
27211200,1,3100044000
27211200,2,103300000
27211200,3,8602000000
27211200,4,301237000
27211200,5,3100047000
27211200,6,1500402000
27211300,1,103300000
27211300,2,3100044000
27211300,3,301237000
27211300,4,3100047000
27211300,5,600350000
27211300,6,1500402000
27211300,7,2003128000
27211300,8,3100046000
27211300,9,1500125000
27211300,10,2001319000
27211300,11,1902274000
27211300,12,2301236000
27211300,13,9500265000
27211300,14,301238000
27211300,15,3600223000
27211300,16,9500362000
27211300,17,101052000
27211300,18,2002365000
27211300,19,2001337000
27211300,20,2002330000
27211400,1,103300000
27211400,2,3100044000
27211400,3,3100047000
27211400,4,301237000
27211400,5,1500124000
27211400,6,1902354000
27211400,7,103167000
27211400,8,802272000
27211400,9,401118000
27211400,10,1901184000
27211400,11,1902119000
27211400,12,1902274000
27211400,13,9500362000
27211400,14,101052000
27211400,15,1500123000
27211400,16,9500186000
27211400,17,103082000
27211400,18,103298000
27211400,19,1500325000
27211400,20,1500402000
27211500,1,103300000
27211500,2,3100044000
27211500,3,3600224000
27211500,4,301237000
27211500,5,3100047000
27211500,6,3600223000
27211500,7,3600222000
27211500,8,600350000
27211500,9,1500125000
27211500,10,2001319000
27211500,11,2003128000
27211500,12,2002330000
27211500,13,2002365000
27211500,14,3100046000
27211550,1,3100044000
27211550,2,103300000
27211550,3,8602000000
27211550,4,3100047000
27211550,5,802270000
27211550,6,801375000
27211550,7,301237000
27211550,8,301165000
27211550,9,1902354000
27211550,10,802272000
27211550,11,1901220000
27211550,12,1500402000
27211550,13,1902274000
27211550,14,3100046000
27212000,1,3100044000
27212000,2,8602000000
27212000,3,1500402000
27212000,4,7000145000
27212000,5,3100047000
27212000,6,600350000
27212000,7,3600222000
27212000,8,1500125000
27212000,9,3600224000
27212000,10,2001319000
27212000,11,3600223000
27212000,12,2003128000
27212000,13,2002330000
27212000,14,2002365000
27212050,1,8602000000
27212050,2,3100044000
27212050,3,3600224000
27212050,4,1500402000
27212050,5,3100047000
27212050,6,3600223000
27212050,7,1500123000
27212050,8,3600222000
27212050,9,600350000
27212050,10,301238000
27212050,11,600348000
27212050,12,1500125000
27212050,13,1500124000
27212050,14,103082000
27212050,15,7000146000
27212050,16,2003128000
27212050,17,802272000
27212050,18,1901220000
27212050,19,1902354000
27212050,20,2001319000
27212050,21,2301236000
27212050,22,9500265000
27212050,23,301165000
27212050,24,2001337000
27212050,25,2002330000
27212050,26,2002365000
27212050,27,3100046000
27212100,1,801377000
27212100,2,3100044000
27212100,3,8602000000
27212100,4,1500402000
27212100,5,3100047000
27212100,6,7000145000
27212100,7,1901220000
27212100,8,802272000
27212100,9,1902354000
27212100,10,1901029000
27212100,11,1901184000
27212100,12,1901334000
27212100,13,301165000
27212120,1,801375000
27212120,2,3100044000
27212120,3,8602000000
27212120,4,801377000
27212120,5,1500402000
27212120,6,603036000
27212120,7,301237000
27212120,8,3100047000
27212120,9,2202085000
27212120,10,802272000
27212120,11,1902354000
27212120,12,1901220000
27212120,13,301165000
27212120,14,1902274000
27212120,15,3100046000
27212150,1,3100044000
27212150,2,8602000000
27212150,3,1500402000
27212150,4,301237000
27212150,5,801379000
27212150,6,7000145000
27212150,7,3100047000
27212150,8,600350000
27212150,9,2003128000
27212150,10,1500125000
27212150,11,2001319000
27212150,12,802273000
27212150,13,2301236000
27212150,14,9500265000
27212150,15,2002365000
27212150,16,2001337000
27212150,17,2002330000
27212200,1,3100044000
27212200,2,8602000000
27212200,3,1500402000
27212200,4,3100047000
27212200,5,7000145000
27212200,6,3100046000
27212200,7,301238000
27212200,8,3600223000
27212200,9,9500362000
27212200,10,101052000
27212300,1,3600224000
27212300,2,3100044000
27212300,3,8602000000
27212300,4,1500402000
27212300,5,3600223000
27212300,6,600350000
27212300,7,3600222000
27212300,8,3100047000
27212300,9,7000145000
27212300,10,1500125000
27212300,11,2001319000
27212300,12,2003128000
27212300,13,2002330000
27212300,14,2002365000
27212350,1,8602000000
27212350,2,3100044000
27212350,3,3600224000
27212350,4,2100228000
27212350,5,1500402000
27212350,6,301237000
27212350,7,3600222000
27212350,8,600350000
27212350,9,7000145000
27212350,10,3600223000
27212350,11,3100047000
27212350,12,1500125000
27212350,13,2003128000
27212350,14,2001319000
27212350,15,1500123000
27212350,16,801375000
27212350,17,9500362000
27212350,18,101052000
27212350,19,1902274000
27212350,20,2002365000
27212350,21,2002330000
27212400,1,3100044000
27212400,2,8602000000
27212400,3,3600224000
27212400,4,1500402000
27212400,5,2100228000
27212400,6,3100047000
27212400,7,7000145000
27212400,8,600350000
27212400,9,3600223000
27212400,10,3600222000
27212400,11,1500123000
27212400,12,801375000
27212400,13,2003128000
27212400,14,9500362000
27212400,15,1500125000
27212400,16,101052000
27212400,17,2001319000
27212400,18,2002365000
27212400,19,2002330000
27213000,1,8602000000
27213000,2,3100044000
27213000,3,1500323000
27213000,4,3100047000
27213000,5,600350000
27213000,6,3600222000
27213000,7,1500125000
27213000,8,3600224000
27213000,9,2001319000
27213000,10,3600223000
27213000,11,2003128000
27213000,12,2002330000
27213000,13,2002365000
27213000,14,3100046000
27213100,1,801377000
27213100,2,3100044000
27213100,3,8602000000
27213100,4,1500323000
27213100,5,301237000
27213100,6,3100047000
27213120,1,3100044000
27213120,2,801377000
27213120,3,8602000000
27213120,4,1500323000
27213120,5,301237000
27213120,6,3100047000
27213120,7,1500402000
27213120,8,9500362000
27213120,9,101052000
27213120,10,600350000
27213120,11,2003128000
27213120,12,1500125000
27213120,13,2001319000
27213120,14,2002330000
27213120,15,2002365000
27213120,16,3100046000
27213150,1,8602000000
27213150,2,1500323000
27213150,3,3100044000
27213150,4,603036000
27213150,5,3100047000
27213150,6,1500120000
27213150,7,801375000
27213150,8,1500123000
27213150,9,802272000
27213150,10,9500362000
27213150,11,1902354000
27213150,12,1901220000
27213150,13,101052000
27213150,14,301165000
27213150,15,103082000
27213150,16,103298000
27213150,17,1500325000
27213150,18,1500402000
27213150,19,3100046000
27213200,1,8602000000
27213200,2,3100044000
27213200,3,1500323000
27213200,4,3100047000
27213200,5,1500402000
27213200,6,3100046000
27213200,7,301238000
27213200,8,3600223000
27213200,9,9500362000
27213200,10,101052000
27213300,1,3600224000
27213300,2,8602000000
27213300,3,3100044000
27213300,4,1500323000
27213300,5,3100047000
27213300,6,3600223000
27213300,7,1500402000
27213300,8,600350000
27213300,9,3600222000
27213300,10,1500125000
27213300,11,2001319000
27213300,12,2003128000
27213300,13,2002330000
27213300,14,2002365000
27213300,15,3100046000
27213400,1,8602000000
27213400,2,3600224000
27213400,3,3100044000
27213400,4,1500323000
27213400,5,2100228000
27213400,6,3100047000
27213400,7,1500402000
27213400,8,600350000
27213400,9,3600223000
27213400,10,3600222000
27213400,11,1500123000
27213400,12,801375000
27213400,13,2003128000
27213400,14,1500125000
27213400,15,9500362000
27213400,16,101052000
27213400,17,2001319000
27213400,18,1500124000
27213400,19,600348000
27213400,20,2002365000
27213400,21,2002330000
27213400,22,3100046000
27213420,1,3100044000
27213420,2,8602000000
27213420,3,1500323000
27213420,4,301237000
27213420,5,3100047000
27213420,6,2100228000
27213420,7,3600224000
27213420,8,1500402000
27213420,9,600350000
27213420,10,3600223000
27213420,11,3600222000
27213420,12,1500123000
27213420,13,801375000
27213420,14,2003128000
27213420,15,9500362000
27213420,16,1500125000
27213420,17,101052000
27213420,18,2001319000
27213420,19,2002365000
27213420,20,2002330000
27213420,21,3100046000
27213500,1,8602000000
27213500,2,3100044000
27213500,3,2202085000
27213500,4,301237000
27213500,5,1500323000
27213500,6,3100047000
27213500,7,2100228000
27213500,8,3600224000
27213500,9,1500402000
27213500,10,600350000
27213500,11,3600223000
27213500,12,600347000
27213500,13,3600222000
27213500,14,1500123000
27213500,15,801375000
27213500,16,2003128000
27213500,17,9500362000
27213500,18,1500125000
27213500,19,101052000
27213500,20,2001319000
27213500,21,2002365000
27213500,22,2002330000
27213500,23,3100046000
27213600,1,3600224000
27213600,2,8602000000
27213600,3,3100044000
27213600,4,1500323000
27213600,5,3100047000
27213600,6,1500402000
27213600,7,3600223000
27213600,8,600350000
27213600,9,3600222000
27213600,10,1500125000
27213600,11,2001319000
27213600,12,2003128000
27213600,13,2002330000
27213600,14,2002365000
27213600,15,3100046000
27214100,1,3100044000
27214100,2,3100047000
27214100,3,3600224000
27214100,4,301237000
27214100,5,7000145000
27214100,6,1500402000
27214100,7,3600223000
27214100,8,1500124000
27214100,9,3600222000
27214100,10,600350000
27214100,11,1902274000
27214100,12,600348000
27214100,13,2003128000
27214100,14,3100046000
27214110,1,3100044000
27214110,2,801377000
27214110,3,3100047000
27214110,4,3600224000
27214110,5,301237000
27214110,6,7000145000
27214110,7,1500402000
27214110,8,3600223000
27214110,9,1500124000
27214110,10,3600222000
27214110,11,600350000
27214110,12,1902274000
27214110,13,600348000
27214110,14,2003128000
27214110,15,3100046000
27214500,1,103300000
27214500,2,3100044000
27214500,3,3100047000
27214500,4,301237000
27214500,5,1500124000
27214500,6,1902354000
27214500,7,103167000
27214500,8,802272000
27214500,9,401118000
27214500,10,1901184000
27214500,11,1902119000
27214500,12,1902274000
27214500,13,9500362000
27214500,14,101052000
27214500,15,1500123000
27214500,16,9500186000
27214500,17,103082000
27214500,18,103298000
27214500,19,1500325000
27214500,20,1500402000
27218210,1,8602000000
27218210,2,3100044000
27218210,3,103299000
27218210,4,3100047000
27218210,5,801377000
27218210,6,600350000
27218210,7,301237000
27218210,8,801375000
27218210,9,3400292000
27218210,10,3400290000
27218210,11,802270000
27218210,12,2301235000
27218210,13,301165000
27218210,14,2301236000
27218210,15,1500125000
27218210,16,2003128000
27218210,17,3400293000
27218210,18,2001319000
27218210,19,9500265000
27218210,20,1901220000
27218210,21,2002365000
27218210,22,1500124000
27218210,23,9500362000
27218210,24,101052000
27218210,25,103082000
27218210,26,103298000
27218210,27,1500123000
27218210,28,1500325000
27218210,29,1500402000
27218210,30,9500186000
27218210,31,2001337000
27218210,32,2002330000
27218310,1,3100044000
27218310,2,103300000
27218310,3,3100047000
27218310,4,801377000
27218310,5,8602000000
27218310,6,600350000
27218310,7,301237000
27218310,8,801375000
27218310,9,2301235000
27218310,10,3400292000
27218310,11,3400290000
27218310,12,802270000
27218310,13,2003128000
27218310,14,1500125000
27218310,15,2001319000
27218310,16,3400293000
27218310,17,2301236000
27218310,18,1902354000
27218310,19,103167000
27218310,20,802272000
27218310,21,401118000
27218310,22,1901184000
27218310,23,1902119000
27218310,24,1902274000
27218310,25,9500265000
27218310,26,301165000
27218310,27,2002365000
27218310,28,1500124000
27218310,29,101052000
27218310,30,103082000
27218310,31,103298000
27218310,32,1500123000
27218310,33,1500325000
27218310,34,1500402000
27218310,35,2001337000
27218310,36,2002330000
27218310,37,9500186000
27218310,38,9500362000
27220010,1,3400290000
27220010,2,7000145000
27220010,3,1500402000
27220010,4,3400293000
27220010,5,802270000
27220010,6,3600224000
27220010,7,600350000
27220010,8,301237000
27220010,9,1500124000
27220010,10,3600223000
27220010,11,1500026000
27220010,12,3600222000
27220010,13,3400291000
27220010,14,3400292000
27220010,15,101052000
27220010,16,103082000
27220010,17,103298000
27220010,18,1500123000
27220010,19,1500325000
27220010,20,9500186000
27220010,21,9500362000
27220020,1,3600224000
27220020,2,3400290000
27220020,3,8602000000
27220020,4,1500402000
27220020,5,3600223000
27220020,6,600350000
27220020,7,3600222000
27220020,8,7000145000
27220020,9,3400293000
27220020,10,1500125000
27220020,11,1500124000
27220020,12,2001319000
27220020,13,9500362000
27220020,14,2003128000
27220020,15,101052000
27220020,16,600348000
27220020,17,2002330000
27220020,18,2002365000
27220030,1,8602000000
27220030,2,3400290000
27220030,3,3600224000
27220030,4,1500323000
27220030,5,2100228000
27220030,6,1500123000
27220030,7,1500402000
27220030,8,600350000
27220030,9,3400293000
27220030,10,3600223000
27220030,11,4000093000
27220030,12,4000096000
27220030,13,4000095000
27220030,14,3600222000
27220030,15,5000382000
27220030,16,301238000
27220030,17,600348000
27220030,18,2003128000
27220030,19,5000385000
27220030,20,5000384000
27220030,21,5000386000
27220030,22,1500125000
27220030,23,2001319000
27220030,24,2002330000
27220030,25,2002365000
27220050,1,3400290000
27220050,2,8602000000
27220050,3,1500402000
27220050,4,3400293000
27220050,5,1500124000
27220050,6,600350000
27220050,7,4000096000
27220050,8,600348000
27220050,9,3600223000
27220050,10,1901184000
27220050,11,9500362000
27220050,12,101052000
27220050,13,1901220000
27220050,14,1902274000
27220050,15,1902354000
27220050,16,2003128000
27220050,17,3600224000
27220050,18,103082000
27220050,19,103298000
27220050,20,1500123000
27220050,21,1500325000
27220050,22,3600222000
27220050,23,4000093000
27220050,24,9500186000
27220080,1,3400290000
27220080,2,3600224000
27220080,3,1500402000
27220080,4,600350000
27220080,5,3600223000
27220080,6,3400293000
27220080,7,3600222000
27220080,8,301237000
27220080,9,1500125000
27220080,10,1500124000
27220080,11,2001319000
27220080,12,2003128000
27220080,13,401248000
27220080,14,9500362000
27220080,15,101052000
27220080,16,2301236000
27220080,17,600348000
27220080,18,9500265000
27220080,19,2002365000
27220080,20,2002330000
27220080,21,2001337000
27220110,1,8602000000
27220110,2,3400290000
27220110,3,801377000
27220110,4,1500323000
27220110,5,3400293000
27220120,1,8602000000
27220120,2,3400290000
27220120,3,1500323000
27220120,4,3400293000
27220120,5,801376000
27220120,6,1500124000
27220120,7,9500390000
27220120,8,3400292000
27220120,9,802272000
27220120,10,3600223000
27220120,11,3400291000
27220120,12,802273000
27220120,13,301237000
27220120,14,9500362000
27220120,15,101052000
27220120,16,301165000
27220120,17,301238000
27220120,18,2202085000
27220120,19,603182000
27220120,20,7000146000
27220120,21,9500335000
27220120,22,1500123000
27220120,23,103167000
27220120,24,401118000
27220120,25,1901184000
27220120,26,1902119000
27220120,27,1902274000
27220120,28,1902354000
27220120,29,9500186000
27220120,30,103082000
27220120,31,103298000
27220120,32,1500325000
27220120,33,1500402000
27220120,34,3600222000
27220120,35,3600224000
27220150,1,8602000000
27220150,2,3400290000
27220150,3,3600224000
27220150,4,1500323000
27220150,5,3400293000
27220150,6,2100228000
27220150,7,1500402000
27220150,8,600350000
27220150,9,3600223000
27220150,10,3400292000
27220150,11,3600222000
27220150,12,1500123000
27220150,13,801375000
27220150,14,3400291000
27220150,15,9500362000
27220150,16,2003128000
27220150,17,101052000
27220150,18,1500125000
27220150,19,2001319000
27220150,20,1500124000
27220150,21,301165000
27220150,22,301238000
27220150,23,2202085000
27220150,24,603182000
27220150,25,7000146000
27220150,26,9500335000
27220150,27,2002365000
27220150,28,103167000
27220150,29,802272000
27220150,30,401118000
27220150,31,1901184000
27220150,32,1902119000
27220150,33,1902274000
27220150,34,1902354000
27220150,35,9500186000
27220150,36,103082000
27220150,37,103298000
27220150,38,1500325000
27220150,39,2002330000
27220170,1,3600224000
27220170,2,8602000000
27220170,3,3400290000
27220170,4,1500323000
27220170,5,3400293000
27220170,6,600350000
27220170,7,1500402000
27220170,8,3600223000
27220170,9,3600222000
27220170,10,2001319000
27220170,11,1500125000
27220170,12,2003128000
27220170,13,2002330000
27220170,14,2002365000
27220170,15,3400292000
27220190,1,8602000000
27220190,2,3600224000
27220190,3,1500402000
27220190,4,602255000
27220190,5,3400290000
27220190,6,301237000
27220190,7,3600223000
27220190,8,3400293000
27220190,9,3600222000
27220190,10,7000145000
27220190,11,802270000
27220190,12,600350000
27220190,13,3400292000
27220190,14,1500124000
27220190,15,1500125000
27220190,16,3400291000
27220190,17,401248000
27220190,18,9500362000
27220190,19,2001319000
27220190,20,101052000
27220190,21,1902274000
27220190,22,600348000
27220190,23,2003128000
27220190,24,301165000
27220190,25,301238000
27220190,26,2202085000
27220190,27,603182000
27220190,28,7000146000
27220190,29,9500335000
27220190,30,1500123000
27220190,31,2002330000
27220190,32,2002365000
27220190,33,103167000
27220190,34,802272000
27220190,35,401118000
27220190,36,1901184000
27220190,37,1902119000
27220190,38,1902354000
27220190,39,103082000
27220190,40,103298000
27220190,41,1500325000
27220190,42,9500186000
27220210,1,8602000000
27220210,2,3400290000
27220210,3,1500402000
27220210,4,7000145000
27220210,5,3400293000
27220210,6,600350000
27220210,7,3600222000
27220210,8,1500125000
27220210,9,3600224000
27220210,10,2001319000
27220210,11,3600223000
27220210,12,2003128000
27220210,13,2002330000
27220210,14,2002365000
27220310,1,8602000000
27220310,2,3400290000
27220310,3,1500323000
27220310,4,3400293000
27220310,5,600350000
27220310,6,3600222000
27220310,7,1500125000
27220310,8,3600224000
27220310,9,2001319000
27220310,10,3600223000
27220310,11,2003128000
27220310,12,2002330000
27220310,13,2002365000
27220310,14,101052000
27220310,15,103082000
27220310,16,103298000
27220310,17,1500123000
27220310,18,1500124000
27220310,19,1500325000
27220310,20,1500402000
27220310,21,9500186000
27220310,22,9500362000
27220510,1,3400290000
27220510,2,103300000
27220510,3,8602000000
27220510,4,301237000
27220510,5,3400293000
27220510,6,1500402000
27220510,7,1500124000
27220510,8,9500362000
27220510,9,101052000
27220510,10,1500123000
27220510,11,9500186000
27220510,12,103082000
27220510,13,103298000
27220510,14,1500325000
27220520,1,3400290000
27220520,2,103300000
27220520,3,3600224000
27220520,4,301237000
27220520,5,3600223000
27220520,6,3600222000
27220520,7,3400293000
27220520,8,600350000
27220520,9,1500124000
27220520,10,9500362000
27220520,11,101052000
27220520,12,1500125000
27220520,13,2001319000
27220520,14,2003128000
27220520,15,2002330000
27220520,16,2002365000
27220520,17,1500123000
27220520,18,9500186000
27220520,19,103082000
27220520,20,103298000
27220520,21,1500325000
27220520,22,1500402000
27221100,1,8602000000
27221100,2,3400292000
27221100,3,103299000
27221100,4,902308000
27221100,5,3400293000
27221100,6,801375000
27221100,7,3400290000
27221100,8,802270000
27221100,9,301237000
27221100,10,3400290000
27221100,11,600350000
27221100,12,1902354000
27221100,13,802272000
27221100,14,3400293000
27221100,15,3400291000
27221100,16,1500125000
27221100,17,2003128000
27221100,18,3600223000
27221100,19,2001319000
27221100,20,2301236000
27221100,21,1901184000
27221100,22,9500265000
27221100,23,301165000
27221100,24,301238000
27221100,25,2202085000
27221100,26,603182000
27221100,27,9500362000
27221100,28,101052000
27221100,29,2002365000
27221100,30,3100046000
27221100,31,802272000
27221100,32,401118000
27221100,33,1901184000
27221100,34,1902119000
27221100,35,1902274000
27221100,36,1902354000
27221100,37,7000146000
27221100,38,9500335000
27221100,39,103167000
27221100,40,2001337000
27221100,41,2002330000
27221100,42,3600222000
27221100,43,3600224000
27221150,1,3400290000
27221150,2,801377000
27221150,3,8602000000
27221150,4,103300000
27221150,5,301237000
27221150,6,3400293000
27221150,7,1500402000
27221150,8,802272000
27221150,9,1902354000
27221150,10,1901220000
27221150,11,600350000
27221150,12,2003128000
27221150,13,301165000
27221150,14,1500125000
27221150,15,2001319000
27221150,16,2301236000
27221150,17,9500265000
27221150,18,2001337000
27221150,19,2002330000
27221150,20,2002365000
27230010,1,3500339000
27230010,2,3600224000
27230010,3,3500341000
27230010,4,3600223000
27230010,5,3600222000
27231000,1,103299000
27231000,2,3500339000
27231000,3,8602000000
27231000,4,301237000
27231000,5,3500340000
27231000,6,1500402000
27231000,7,1902354000
27232000,1,103299000
27232000,2,3500339000
27232000,3,801375000
27232000,4,8602000000
27232000,5,301237000
27232000,6,3500340000
27232000,7,1500402000
27232000,8,1902354000
27235000,1,3800221000
27235000,2,3600224000
27235000,3,301237000
27235000,4,7000145000
27235000,5,1500402000
27235000,6,3600223000
27235000,7,1500124000
27235000,8,3600222000
27235000,9,600350000
27235000,10,1902274000
27235000,11,600348000
27235000,12,2003128000
27236000,1,3600224000
27236000,2,3800221000
27236000,3,8602000000
27236000,4,1500402000
27236000,5,3600223000
27236000,6,600350000
27236000,7,3600222000
27236000,8,7000145000
27236000,9,1500125000
27236000,10,2001319000
27236000,11,2003128000
27236000,12,2002330000
27236000,13,2002365000
27241000,1,103299000
27241000,2,2202085000
27241000,3,4000093000
27241000,4,5000382000
27241000,5,301237000
27241000,6,600350000
27241000,7,4000096000
27241000,8,4000095000
27241000,9,5000384000
27241000,10,5000385000
27241000,11,2003128000
27241000,12,1500125000
27241000,13,2001319000
27241000,14,2301236000
27241000,15,9500265000
27241000,16,2002365000
27241000,17,2001337000
27241000,18,2002330000
27241010,1,8602000000
27241010,2,103300000
27241010,3,4000093000
27241010,4,5000382000
27241010,5,4000096000
27241010,6,1500402000
27241010,7,301237000
27241010,8,5000385000
27241010,9,4000095000
27241010,10,5000384000
27242000,1,8602000000
27242000,2,4000093000
27242000,3,1500402000
27242000,4,5000382000
27242000,5,7000145000
27242000,6,4000096000
27242000,7,4000095000
27242000,8,5000385000
27242000,9,5000384000
27242200,1,8602000000
27242200,2,1500402000
27242200,3,4000093000
27242200,4,5000382000
27242200,5,4000096000
27242200,6,7000145000
27242200,7,301237000
27242200,8,5000385000
27242200,9,4000095000
27242200,10,5000384000
27242250,1,8602000000
27242250,2,4000093000
27242250,3,1500402000
27242250,4,3600224000
27242250,5,5000382000
27242250,6,2100228000
27242250,7,7000145000
27242250,8,600350000
27242250,9,3600223000
27242250,10,4000096000
27242250,11,4000095000
27242250,12,3600222000
27242250,13,5000385000
27242250,14,5000384000
27242250,15,1500123000
27242250,16,801375000
27242250,17,2003128000
27242250,18,9500362000
27242250,19,1500125000
27242250,20,101052000
27242250,21,2001319000
27242250,22,2002365000
27242250,23,2002330000
27242300,1,3600224000
27242300,2,8602000000
27242300,3,1500402000
27242300,4,4000093000
27242300,5,5000382000
27242300,6,3600223000
27242300,7,7000145000
27242300,8,301237000
27242300,9,3600222000
27242300,10,4000096000
27242300,11,600350000
27242300,12,4000095000
27242300,13,5000385000
27242300,14,5000384000
27242300,15,1500125000
27242300,16,2001319000
27242300,17,2003128000
27242300,18,2002330000
27242300,19,2002365000
27242310,1,3600224000
27242310,2,8602000000
27242310,3,4000093000
27242310,4,1500402000
27242310,5,3600223000
27242310,6,5000382000
27242310,7,7000145000
27242310,8,3600222000
27242310,9,301237000
27242310,10,4000096000
27242310,11,1500123000
27242310,12,4000095000
27242310,13,5000385000
27242310,14,5000384000
27242310,15,600350000
27242310,16,802273000
27242310,17,103387000
27242350,1,8602000000
27242350,2,1500402000
27242350,3,4000093000
27242350,4,3600224000
27242350,5,2100228000
27242350,6,1304179000
27242350,7,3600222000
27242350,8,5000382000
27242350,9,600350000
27242350,10,802270000
27242350,11,3600223000
27242350,12,301237000
27242350,13,4000096000
27242350,14,4000095000
27242350,15,1500125000
27242350,16,1500123000
27242350,17,5000385000
27242350,18,801375000
27242350,19,2003128000
27242350,20,5000384000
27242350,21,2001319000
27242350,22,9500362000
27242350,23,101052000
27242350,24,2002365000
27242350,25,2002330000
27242400,1,801377000
27242400,2,8602000000
27242400,3,4000093000
27242400,4,1500402000
27242400,5,5000382000
27242400,6,7000145000
27242400,7,301237000
27242400,8,4000096000
27242400,9,600350000
27242400,10,3600222000
27242400,11,4000095000
27242400,12,5000385000
27242400,13,5000384000
27242400,14,1500125000
27242400,15,3600224000
27242400,16,2001319000
27242400,17,3600223000
27242400,18,2003128000
27242400,19,2002330000
27242400,20,2002365000
27242500,1,8602000000
27242500,2,4000093000
27242500,3,1500402000
27242500,4,5000382000
27242500,5,7000145000
27242500,6,4000096000
27242500,7,4000095000
27242500,8,5000385000
27242500,9,600347000
27242500,10,5000384000
27242500,11,1500402000
27243000,1,8602000000
27243000,2,4000093000
27243000,3,1500323000
27243000,4,5000382000
27243000,5,4000096000
27243000,6,4000095000
27243000,7,5000385000
27243000,8,5000384000
27243300,1,3600224000
27243300,2,8602000000
27243300,3,4000093000
27243300,4,1500323000
27243300,5,2100228000
27243300,6,301237000
27243300,7,5000382000
27243300,8,3600223000
27243300,9,600350000
27243300,10,3600222000
27243300,11,4000096000
27243300,12,1500402000
27243300,13,4000095000
27243300,14,401248000
27243300,15,5000384000
27243300,16,1500125000
27243300,17,5000385000
27243300,18,2001319000
27243300,19,2003128000
27243300,20,2002330000
27243300,21,2002365000
27243400,1,4000093000
27243400,2,1500323000
27243400,3,5000382000
27243400,4,3600224000
27243400,5,600350000
27243400,6,1500402000
27243400,7,2100228000
27243400,8,3600222000
27243400,9,2202085000
27243400,10,4000095000
27243400,11,4000096000
27243400,12,3600223000
27243400,13,1500123000
27243400,14,1500125000
27243400,15,5000384000
27243400,16,2001319000
27243400,17,301238000
27243400,18,5000385000
27243400,19,9500362000
27243400,20,101052000
27243400,21,2003128000
27243400,22,101078000
27243400,23,801375000
27243400,24,2002365000
27243400,25,2002330000
27243500,1,801377000
27243500,2,4000093000
27243500,3,8602000000
27243500,4,1500323000
27243500,5,5000382000
27243500,6,301237000
27243500,7,4000095000
27243500,8,4000096000
27243500,9,5000384000
27243500,10,5000385000
